No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,pm25_24h,aqi_class,hour_sin,hour_cos,dayofweek,is_weekend,PM10_lag1,SO2_lag1,NO2_lag1,CO_lag1,O3_lag1,TEMP_lag1,PRES_lag1,DEWP_lag1,RAIN_lag1,WSPM_lag1,PM10_lag3,SO2_lag3,NO2_lag3,CO_lag3,O3_lag3,TEMP_lag3,PRES_lag3,DEWP_lag3,RAIN_lag3,WSPM_lag3,PM10_lag24,SO2_lag24,NO2_lag24,CO_lag24,O3_lag24,TEMP_lag24,PRES_lag24,DEWP_lag24,RAIN_lag24,WSPM_lag24,is_labeled,date,pm25_lag_1,pm25_lag_2,y_pred,aqi_label,is_alert
1552,2013,5,4,15,97.0,139.0,21.0,18.0,700.0,191.0,24.3,1005.3,6.5,0.0,10,2.6,Dingling,2013-05-04 15:00:00,93.625,2,-0.7071067811865471,-0.7071067811865479,5,1,127.0,21.0,19.0,700.0,180.0,24.1,1005.6,7.3,0.0,2.7,178.0,27.0,53.0,1000.0,113.0,23.3,1007.0,8.2,0.0,3.9,64.0,12.0,14.0,600.0,174.0,23.0,1006.1,5.0,0.0,2.9,True,2013-05-04,105.0,149.0,2,Unhealthy,True
1553,2013,5,4,16,95.0,137.0,20.0,21.0,700.0,195.0,23.8,1005.4,6.6,0.0,8,3.3,Dingling,2013-05-04 16:00:00,95.45833333333333,2,-0.8660254037844385,-0.5000000000000004,5,1,139.0,21.0,18.0,700.0,191.0,24.3,1005.3,6.5,0.0,2.6,176.0,29.0,42.0,900.0,141.0,23.8,1006.1,7.4,0.0,3.5,65.0,11.0,17.0,600.0,179.0,22.5,1006.0,4.5,0.0,3.0,True,2013-05-04,97.0,105.0,2,Unhealthy,True
1554,2013,5,4,17,86.0,125.0,18.0,22.0,700.0,188.0,23.1,1005.4,6.4,0.0,8,2.4,Dingling,2013-05-04 17:00:00,96.58333333333333,2,-0.9659258262890683,-0.25881904510252063,5,1,137.0,20.0,21.0,700.0,195.0,23.8,1005.4,6.6,0.0,3.3,127.0,21.0,19.0,700.0,180.0,24.1,1005.6,7.3,0.0,2.7,93.0,11.0,27.0,700.0,170.0,21.4,1006.1,5.3,0.0,4.7,False,2013-05-04,95.0,97.0,2,Unhealthy,True
1555,2013,5,4,18,81.0,138.0,20.0,23.0,700.0,183.0,22.4,1005.7,6.2,0.0,11,0.6,Dingling,2013-05-04 18:00:00,97.125,2,-1.0,-1.8369701987210297e-16,5,1,125.0,18.0,22.0,700.0,188.0,23.1,1005.4,6.4,0.0,2.4,139.0,21.0,18.0,700.0,191.0,24.3,1005.3,6.5,0.0,2.6,111.0,13.0,28.0,700.0,176.0,20.3,1006.6,5.9,0.0,1.1,False,2013-05-04,86.0,95.0,2,Unhealthy,True
1556,2013,5,4,19,85.0,125.0,21.0,27.0,700.0,169.0,21.6,1006.3,5.9,0.0,2,1.8,Dingling,2013-05-04 19:00:00,97.04166666666667,2,-0.9659258262890684,0.2588190451025203,5,1,138.0,20.0,23.0,700.0,183.0,22.4,1005.7,6.2,0.0,0.6,137.0,20.0,21.0,700.0,195.0,23.8,1005.4,6.6,0.0,3.3,112.0,13.0,25.0,700.0,174.0,19.4,1006.9,6.5,0.0,2.8,False,2013-05-04,81.0,86.0,2,Unhealthy,True
1557,2013,5,4,20,85.0,147.0,18.0,28.0,700.0,146.0,20.2,1007.0,6.2,0.0,0,0.7,Dingling,2013-05-04 20:00:00,97.75,2,-0.8660254037844386,0.5000000000000001,5,1,125.0,21.0,27.0,700.0,169.0,21.6,1006.3,5.9,0.0,1.8,125.0,18.0,22.0,700.0,188.0,23.1,1005.4,6.4,0.0,2.4,118.0,14.0,28.0,700.0,160.0,18.9,1007.3,6.4,0.0,1.3,False,2013-05-04,85.0,81.0,2,Unhealthy,True
1549,2013,5,4,12,143.0,178.0,27.0,53.0,1000.0,113.0,23.3,1007.0,8.2,0.0,12,3.9,Dingling,2013-05-04 12:00:00,85.91666666666667,2,1.2246467991473532e-16,-1.0,5,1,158.0,25.0,39.0,900.0,119.0,20.6,1007.8,9.2,0.0,1.7,132.0,21.0,35.0,900.0,82.0,18.5,1009.1,7.9,0.0,2.6,65.0,15.0,16.0,700.0,132.0,21.8,1007.8,4.8,0.0,2.2,False,2013-05-04,131.0,120.0,2,Unhealthy,True
1549,2013,5,4,12,110.0,122.0,31.0,31.0,700.0,134.0,22.5,1010.8,9.3,0.0,8,4.4,Wanliu,2013-05-04 12:00:00,97.25,2,1.2246467991473532e-16,-1.0,5,1,167.0,48.0,53.0,900.0,100.0,22.4,1011.2,9.9,0.0,2.7,159.0,44.0,66.0,1000.0,50.0,19.1,1012.7,11.4,0.0,2.3,57.0,23.0,27.0,700.0,123.0,21.9,1011.5,8.4,0.0,1.9,False,2013-05-04,156.0,156.0,2,Unhealthy,True
1558,2013,5,4,21,74.0,135.0,18.0,68.0,800.0,61.0,18.6,1009.3,7.1,0.0,8,1.1,Wanshouxigong,2013-05-04 21:00:00,89.54166666666667,1,-0.7071067811865477,0.7071067811865474,5,1,126.0,20.0,45.0,800.0,99.0,20.3,1009.3,6.6,0.0,1.1,112.0,18.0,21.0,600.0,136.0,22.1,1008.1,5.5,0.0,1.2,88.0,15.0,56.0,1000.0,90.0,17.9,1010.0,8.2,0.0,2.2,False,2013-05-04,75.0,70.0,2,Unhealthy,True
1559,2013,5,4,22,83.0,159.0,18.0,83.0,800.0,36.0,17.9,1009.3,7.6,0.0,8,1.6,Wanshouxigong,2013-05-04 22:00:00,89.75,2,-0.5000000000000004,0.8660254037844384,5,1,135.0,18.0,68.0,800.0,61.0,18.6,1009.3,7.1,0.0,1.1,89.0,19.4208,26.2784,,125.307,21.0,1008.7,6.1,0.0,1.0,150.0,15.0,57.0,1000.0,78.0,16.9,1010.2,8.1,0.0,2.4,True,2013-05-04,74.0,75.0,2,Unhealthy,True
1560,2013,5,4,23,85.0,165.0,18.0,84.0,900.0,26.0,17.6,1009.5,7.9,0.0,11,1.0,Wanshouxigong,2013-05-04 23:00:00,89.20833333333333,2,-0.25881904510252157,0.9659258262890681,5,1,159.0,18.0,83.0,800.0,36.0,17.9,1009.3,7.6,0.0,1.6,126.0,20.0,45.0,800.0,99.0,20.3,1009.3,6.6,0.0,1.1,156.0,16.0,66.0,1200.0,66.0,16.4,1010.5,7.6,0.0,2.2,False,2013-05-04,83.0,74.0,2,Unhealthy,True
1560,2013,5,4,23,83.0,117.0,16.0,30.0,800.0,108.0,17.2,1007.5,7.0,0.0,9,0.6,Changping,2013-05-04 23:00:00,112.16666666666667,2,-0.25881904510252157,0.9659258262890681,5,1,122.0,20.0,56.0,1000.0,87.0,18.0,1007.2,6.5,0.0,1.4,125.0,21.0,39.0,700.0,132.0,20.2,1007.0,6.2,0.0,0.7,109.0,13.0,50.0,900.0,80.0,16.8,1007.6,7.4,0.0,1.0,False,2013-05-04,96.0,100.0,2,Unhealthy,True
1559,2013,5,4,22,96.0,122.0,20.0,56.0,1000.0,87.0,18.0,1007.2,6.5,0.0,4,1.4,Changping,2013-05-04 22:00:00,112.125,2,-0.5000000000000004,0.8660254037844384,5,1,127.0,20.0,49.0,800.0,100.0,18.4,1007.1,6.6,0.0,0.6,107.0,23.0,26.0,700.0,165.0,21.6,1006.3,5.9,0.0,1.8,105.0,16.0,40.0,800.0,106.0,17.5,1007.5,7.0,0.0,1.5,False,2013-05-04,100.0,114.0,2,Unhealthy,True
1558,2013,5,4,21,100.0,127.0,20.0,49.0,800.0,100.0,18.4,1007.1,6.6,0.0,4,0.6,Changping,2013-05-04 21:00:00,111.54166666666667,2,-0.7071067811865477,0.7071067811865474,5,1,125.0,21.0,39.0,700.0,132.0,20.2,1007.0,6.2,0.0,0.7,119.0,23.0,22.0,700.0,182.0,22.4,1005.7,6.2,0.0,0.6,102.0,18.0,31.0,700.0,134.0,18.0,1007.4,6.8,0.0,1.2,False,2013-05-04,114.0,102.0,2,Unhealthy,True
1557,2013,5,4,20,114.0,125.0,21.0,39.0,700.0,132.0,20.2,1007.0,6.2,0.0,0,0.7,Changping,2013-05-04 20:00:00,110.625,2,-0.8660254037844386,0.5000000000000001,5,1,107.0,23.0,26.0,700.0,165.0,21.6,1006.3,5.9,0.0,1.8,117.0,20.0,19.0,700.0,191.0,23.1,1005.4,6.4,0.0,2.4,112.0,18.0,31.0,700.0,155.0,18.9,1007.3,6.4,0.0,1.3,False,2013-05-04,102.0,94.0,2,Unhealthy,True
1556,2013,5,4,19,102.0,107.0,23.0,26.0,700.0,165.0,21.6,1006.3,5.9,0.0,2,1.8,Changping,2013-05-04 19:00:00,109.95833333333333,2,-0.9659258262890684,0.2588190451025203,5,1,119.0,23.0,22.0,700.0,182.0,22.4,1005.7,6.2,0.0,0.6,134.0,21.0,17.0,700.0,195.0,23.8,1005.4,6.6,0.0,3.3,97.0,15.0,27.0,700.0,173.0,19.4,1006.9,6.5,0.0,2.8,False,2013-05-04,94.0,88.0,2,Unhealthy,True
1555,2013,5,4,18,94.0,119.0,23.0,22.0,700.0,182.0,22.4,1005.7,6.2,0.0,11,0.6,Changping,2013-05-04 18:00:00,109.20833333333333,2,-1.0,-1.8369701987210297e-16,5,1,117.0,20.0,19.0,700.0,191.0,23.1,1005.4,6.4,0.0,2.4,134.0,23.0,16.0,700.0,190.0,24.3,1005.3,6.5,0.0,2.6,102.0,13.0,28.0,700.0,180.0,20.3,1006.6,5.9,0.0,1.1,False,2013-05-04,88.0,133.0,2,Unhealthy,True
1554,2013,5,4,17,88.0,117.0,20.0,19.0,700.0,191.0,23.1,1005.4,6.4,0.0,8,2.4,Changping,2013-05-04 17:00:00,108.16666666666667,2,-0.9659258262890683,-0.25881904510252063,5,1,134.0,21.0,17.0,700.0,195.0,23.8,1005.4,6.6,0.0,3.3,142.0,22.0,15.0,700.0,184.0,24.1,1005.6,7.3,0.0,2.7,86.0,12.0,26.0,700.0,176.0,21.4,1006.1,5.3,0.0,4.7,False,2013-05-04,133.0,128.0,2,Unhealthy,True
1553,2013,5,4,16,133.0,134.0,21.0,17.0,700.0,195.0,23.8,1005.4,6.6,0.0,8,3.3,Changping,2013-05-04 16:00:00,107.16666666666667,2,-0.8660254037844385,-0.5000000000000004,5,1,134.0,23.0,16.0,700.0,190.0,24.3,1005.3,6.5,0.0,2.6,160.0,31.0,35.0,900.0,141.0,23.8,1006.1,7.4,0.0,3.5,66.0,12.0,21.0,700.0,176.0,22.5,1006.0,4.5,0.0,3.0,False,2013-05-04,128.0,129.0,2,Unhealthy,True
1552,2013,5,4,15,128.0,134.0,23.0,16.0,700.0,190.0,24.3,1005.3,6.5,0.0,10,2.6,Changping,2013-05-04 15:00:00,104.125,2,-0.7071067811865471,-0.7071067811865479,5,1,142.0,22.0,15.0,700.0,184.0,24.1,1005.6,7.3,0.0,2.7,174.0,29.0,53.0,1000.0,104.0,23.3,1007.0,8.2,0.0,3.9,58.0,12.0,16.0,700.0,177.0,23.0,1006.1,5.0,0.0,2.9,False,2013-05-04,129.0,157.0,2,Unhealthy,True
1551,2013,5,4,14,129.0,142.0,22.0,15.0,700.0,184.0,24.1,1005.6,7.3,0.0,8,2.7,Changping,2013-05-04 14:00:00,101.25,2,-0.4999999999999997,-0.8660254037844388,5,1,160.0,31.0,35.0,900.0,141.0,23.8,1006.1,7.4,0.0,3.5,162.0,30.0,46.0,1000.0,98.0,20.6,1007.8,9.2,0.0,1.7,54.0,13.0,12.0,600.0,166.0,22.8,1006.5,4.3,0.0,2.2,False,2013-05-04,157.0,168.0,2,Unhealthy,True
1548,2013,5,4,11,140.0,162.0,30.0,46.0,1000.0,98.0,20.6,1007.8,9.2,0.0,2,1.7,Changping,2013-05-04 11:00:00,95.875,2,0.258819045102521,-0.9659258262890682,5,1,142.0,31.0,39.0,900.0,85.0,19.7,1008.7,8.4,0.0,1.4,122.0,25.0,40.0,900.0,61.0,16.8,1009.6,7.7,0.0,1.6,64.0,21.0,24.0,700.0,120.0,20.6,1008.4,5.4,0.0,2.0,False,2013-05-04,117.0,123.0,2,Unhealthy,True
1547,2013,5,4,10,117.0,142.0,31.0,39.0,900.0,85.0,19.7,1008.7,8.4,0.0,2,1.4,Changping,2013-05-04 10:00:00,92.33333333333333,2,0.49999999999999994,-0.8660254037844387,5,1,127.0,27.0,40.0,900.0,69.0,18.5,1009.1,7.9,0.0,2.6,122.0,17.0,41.0,1000.0,50.0,15.5,1009.6,7.3,0.0,1.2,57.0,20.0,41.0,600.0,97.0,19.2,1009.1,5.3,0.0,2.5,False,2013-05-04,123.0,116.0,2,Unhealthy,True
1546,2013,5,4,9,123.0,127.0,27.0,40.0,900.0,69.0,18.5,1009.1,7.9,0.0,10,2.6,Changping,2013-05-04 09:00:00,89.33333333333333,2,0.7071067811865476,-0.7071067811865475,5,1,122.0,25.0,40.0,900.0,61.0,16.8,1009.6,7.7,0.0,1.6,114.0,12.0,31.0,900.0,62.0,14.5,1009.2,7.1,0.0,0.8,62.0,21.0,34.0,600.0,99.0,19.1,1009.3,5.5,0.0,2.1,False,2013-05-04,116.0,110.0,2,Unhealthy,True
1545,2013,5,4,8,116.0,122.0,25.0,40.0,900.0,61.0,16.8,1009.6,7.7,0.0,9,1.6,Changping,2013-05-04 08:00:00,87.58333333333333,2,0.8660254037844387,-0.4999999999999998,5,1,122.0,17.0,41.0,1000.0,50.0,15.5,1009.6,7.3,0.0,1.2,112.0,13.0,32.0,900.0,66.0,13.6,1009.0,6.9,0.0,0.8,62.0,24.0,34.0,800.0,90.0,17.4,1009.4,4.3,0.0,2.1,False,2013-05-04,110.0,103.0,2,Unhealthy,True
1544,2013,5,4,7,110.0,122.0,17.0,41.0,1000.0,50.0,15.5,1009.6,7.3,0.0,9,1.2,Changping,2013-05-04 07:00:00,85.25,2,0.9659258262890683,-0.25881904510252063,5,1,114.0,12.0,31.0,900.0,62.0,14.5,1009.2,7.1,0.0,0.8,115.0,14.0,37.0,1000.0,66.0,13.6,1008.1,6.9,0.0,1.0,54.0,22.0,45.0,800.0,77.0,16.1,1009.3,4.8,0.0,2.0,False,2013-05-04,103.0,105.0,2,Unhealthy,True
1543,2013,5,4,6,103.0,114.0,12.0,31.0,900.0,62.0,14.5,1009.2,7.1,0.0,2,0.8,Changping,2013-05-04 06:00:00,83.70833333333333,2,1.0,6.123233995736766e-17,5,1,112.0,13.0,32.0,900.0,66.0,13.6,1009.0,6.9,0.0,0.8,130.0,16.0,45.0,1100.0,72.0,13.7,1008.0,7.2,0.0,0.8,48.0,18.0,29.0,700.0,90.0,14.9,1009.1,5.9,0.0,1.5,False,2013-05-04,105.0,103.0,2,Unhealthy,True
1542,2013,5,4,5,105.0,112.0,13.0,32.0,900.0,66.0,13.6,1009.0,6.9,0.0,2,0.8,Changping,2013-05-04 05:00:00,82.20833333333333,2,0.9659258262890683,0.25881904510252074,5,1,115.0,14.0,37.0,1000.0,66.0,13.6,1008.1,6.9,0.0,1.0,123.0,15.0,45.0,1100.0,79.0,13.7,1007.8,7.2,0.0,0.8,50.0,20.0,29.0,800.0,89.0,14.0,1008.7,5.9,0.0,0.7,False,2013-05-04,103.0,107.0,2,Unhealthy,True
1541,2013,5,4,4,103.0,115.0,14.0,37.0,1000.0,66.0,13.6,1008.1,6.9,0.0,2,1.0,Changping,2013-05-04 04:00:00,80.20833333333333,2,0.8660254037844386,0.5000000000000001,5,1,130.0,16.0,45.0,1100.0,72.0,13.7,1008.0,7.2,0.0,0.8,118.0,15.0,43.0,1000.0,81.0,14.1,1007.5,7.2,0.0,0.9,106.0,29.0,19.0,1000.0,98.0,13.9,1008.5,6.0,0.0,1.5,False,2013-05-04,107.0,101.0,2,Unhealthy,True
1540,2013,5,4,3,107.0,130.0,16.0,45.0,1100.0,72.0,13.7,1008.0,7.2,0.0,4,0.8,Changping,2013-05-04 03:00:00,78.79166666666667,2,0.7071067811865476,0.7071067811865476,5,1,123.0,15.0,45.0,1100.0,79.0,13.7,1007.8,7.2,0.0,0.8,115.0,14.0,49.0,1000.0,73.0,15.2,1007.7,7.2,0.0,0.5,106.0,42.0,31.0,1300.0,77.0,14.3,1008.1,5.6,0.0,2.4,False,2013-05-04,101.0,88.0,2,Unhealthy,True
1539,2013,5,4,2,101.0,123.0,15.0,45.0,1100.0,79.0,13.7,1007.8,7.2,0.0,2,0.8,Changping,2013-05-04 02:00:00,78.33333333333333,2,0.49999999999999994,0.8660254037844387,5,1,118.0,15.0,43.0,1000.0,81.0,14.1,1007.5,7.2,0.0,0.9,109.0,13.0,50.0,900.0,80.0,16.8,1007.6,7.4,0.0,1.0,125.0,61.0,40.0,1500.0,67.0,15.0,1007.9,5.8,0.0,3.1,False,2013-05-04,88.0,87.0,2,Unhealthy,True
1538,2013,5,4,1,88.0,118.0,15.0,43.0,1000.0,81.0,14.1,1007.5,7.2,0.0,1,0.9,Changping,2013-05-04 01:00:00,79.0,2,0.25881904510252074,0.9659258262890683,5,1,115.0,14.0,49.0,1000.0,73.0,15.2,1007.7,7.2,0.0,0.5,105.0,16.0,40.0,800.0,106.0,17.5,1007.5,7.0,0.0,1.5,77.0,34.0,28.0,700.0,87.0,15.6,1006.9,4.0,0.0,2.4,False,2013-05-04,87.0,82.0,2,Unhealthy,True
1537,2013,5,4,0,87.0,115.0,14.0,49.0,1000.0,73.0,15.2,1007.7,7.2,0.0,4,0.5,Changping,2013-05-04 00:00:00,78.0,2,0.0,1.0,5,1,109.0,13.0,50.0,900.0,80.0,16.8,1007.6,7.4,0.0,1.0,102.0,18.0,31.0,700.0,134.0,18.0,1007.4,6.8,0.0,1.2,86.0,31.0,24.0,600.0,98.0,16.9,1005.9,3.6,0.0,3.0,False,2013-05-04,82.0,82.0,2,Unhealthy,True
1543,2013,5,4,6,99.0,128.0,22.0,40.0,800.0,41.0,14.2,1011.5,8.4,0.0,12,0.9,Wanshouxigong,2013-05-04 06:00:00,69.75,2,1.0,6.123233995736766e-17,5,1,106.0,15.0,33.0,800.0,56.0,12.6,1011.1,7.5,0.0,1.1,101.0,3.0,45.0,,,13.8,1010.2,7.1,0.0,1.6,11.0,13.0,20.0,600.0,86.0,15.1,1011.4,5.9,0.0,0.4,False,2013-05-04,94.0,86.0,2,Unhealthy,True
1544,2013,5,4,7,116.0,129.0,24.0,41.0,900.0,33.0,15.5,1011.5,8.5,0.0,11,1.5,Wanshouxigong,2013-05-04 07:00:00,72.5,2,0.9659258262890683,-0.25881904510252063,5,1,128.0,22.0,40.0,800.0,41.0,14.2,1011.5,8.4,0.0,0.9,103.0,3.0,45.0,800.0,30.0,13.1,1010.4,7.3,0.0,1.3,33.0,15.0,24.0,600.0,85.0,15.6,1011.7,5.8,0.0,1.5,False,2013-05-04,99.0,94.0,2,Unhealthy,True
1537,2013,5,4,0,97.0,115.0,14.0,64.0,1300.0,75.0,15.5,1013.7,6.5,0.0,10,2.0,Shunyi,2013-05-04 00:00:00,60.0,2,0.0,1.0,5,1,109.0,13.0,71.0,1100.0,69.0,16.2,1013.7,6.9,0.0,2.9,88.0,10.0,62.0,1000.0,96.0,16.3,1013.3,6.7,0.0,1.4,89.0,56.0,34.0,1100.0,82.0,15.1,1012.1,6.4,0.0,1.8,False,2013-05-04,86.0,73.0,2,Unhealthy,True
1538,2013,5,4,1,79.0,127.0,14.0,52.0,1200.0,80.0,15.0,1013.7,6.3,0.0,10,2.0,Shunyi,2013-05-04 01:00:00,60.083333333333336,2,0.25881904510252074,0.9659258262890683,5,1,115.0,14.0,64.0,1300.0,75.0,15.5,1013.7,6.5,0.0,2.0,102.0,12.0,69.0,1100.0,82.0,16.5,1013.4,6.9,0.0,1.3,111.0,49.0,48.0,2000.0,54.0,14.5,1012.9,7.5,0.0,3.2,False,2013-05-04,97.0,86.0,2,Unhealthy,True
1541,2013,5,4,4,83.0,93.0,4.0,4.0,100.0,4.0,13.2,1014.0,7.0,0.0,9,1.6,Shunyi,2013-05-04 04:00:00,61.541666666666664,2,0.8660254037844386,0.5000000000000001,5,1,90.0,17.0,4.0,,,13.6,1013.9,6.7,0.0,2.2,127.0,14.0,52.0,1200.0,80.0,15.0,1013.7,6.3,0.0,2.0,56.0,9.0,12.0,800.0,110.0,13.7,1013.7,6.8,0.0,0.9,False,2013-05-04,71.0,73.0,2,Unhealthy,True
1542,2013,5,4,5,85.0,97.0,3.0,42.0,600.0,41.0,13.1,1014.7,7.1,0.0,2,1.6,Shunyi,2013-05-04 05:00:00,63.0,2,0.9659258262890683,0.25881904510252074,5,1,93.0,4.0,4.0,100.0,4.0,13.2,1014.0,7.0,0.0,1.6,100.0,14.0,7.0,,2.0,14.6,1013.9,6.7,0.0,2.1,56.0,7.0,13.0,700.0,104.0,13.9,1014.0,6.3,0.0,1.0,False,2013-05-04,83.0,71.0,2,Unhealthy,True
1543,2013,5,4,6,82.0,94.0,3.0,48.0,1000.0,41.0,14.0,1015.0,7.7,0.0,2,1.4,Shunyi,2013-05-04 06:00:00,64.29166666666667,2,1.0,6.123233995736766e-17,5,1,97.0,3.0,42.0,600.0,41.0,13.1,1014.7,7.1,0.0,1.6,90.0,17.0,4.0,,,13.6,1013.9,6.7,0.0,2.2,35.0,6.0,12.0,700.0,106.0,14.6,1014.6,6.4,0.0,1.4,False,2013-05-04,85.0,83.0,2,Unhealthy,True
1544,2013,5,4,7,105.0,120.0,7.0,60.0,1200.0,23.0,15.6,1015.1,8.3,0.0,2,1.8,Shunyi,2013-05-04 07:00:00,66.625,2,0.9659258262890683,-0.25881904510252063,5,1,94.0,3.0,48.0,1000.0,41.0,14.0,1015.0,7.7,0.0,1.4,93.0,4.0,4.0,100.0,4.0,13.2,1014.0,7.0,0.0,1.6,31.0,9.0,21.0,700.0,96.0,16.1,1014.9,6.2,0.0,1.8,False,2013-05-04,82.0,85.0,2,Unhealthy,True
1545,2013,5,4,8,129.0,140.0,24.0,59.0,1200.0,32.0,17.7,1015.5,8.8,0.0,10,1.6,Shunyi,2013-05-04 08:00:00,70.08333333333333,2,0.8660254037844387,-0.4999999999999998,5,1,120.0,7.0,60.0,1200.0,23.0,15.6,1015.1,8.3,0.0,1.8,97.0,3.0,42.0,600.0,41.0,13.1,1014.7,7.1,0.0,1.6,47.0,17.0,30.0,800.0,86.0,17.2,1015.3,6.4,0.0,1.8,False,2013-05-04,105.0,82.0,2,Unhealthy,True
1546,2013,5,4,9,133.0,152.0,36.0,57.0,1100.0,43.0,18.8,1015.0,9.3,0.0,8,2.1,Shunyi,2013-05-04 09:00:00,73.54166666666667,2,0.7071067811865476,-0.7071067811865475,5,1,140.0,24.0,59.0,1200.0,32.0,17.7,1015.5,8.8,0.0,1.6,94.0,3.0,48.0,1000.0,41.0,14.0,1015.0,7.7,0.0,1.4,53.0,15.0,19.0,700.0,107.0,18.6,1015.1,6.7,0.0,2.0,False,2013-05-04,129.0,105.0,2,Unhealthy,True
1547,2013,5,4,10,140.0,156.0,43.0,55.0,1100.0,62.0,21.7,1014.5,8.6,0.0,11,3.3,Shunyi,2013-05-04 10:00:00,77.16666666666667,2,0.49999999999999994,-0.8660254037844387,5,1,152.0,36.0,57.0,1100.0,43.0,18.8,1015.0,9.3,0.0,2.1,120.0,7.0,60.0,1200.0,23.0,15.6,1015.1,8.3,0.0,1.8,56.0,13.0,19.0,800.0,110.0,18.7,1015.0,6.8,0.0,1.2,False,2013-05-04,133.0,129.0,2,Unhealthy,True
1548,2013,5,4,11,148.0,153.0,46.0,46.0,1100.0,94.0,23.0,1013.5,7.1,0.0,8,3.4,Shunyi,2013-05-04 11:00:00,81.16666666666667,2,0.258819045102521,-0.9659258262890682,5,1,156.0,43.0,55.0,1100.0,62.0,21.7,1014.5,8.6,0.0,3.3,140.0,24.0,59.0,1200.0,32.0,17.7,1015.5,8.8,0.0,1.6,72.0,15.0,18.0,900.0,120.0,20.5,1014.5,6.8,0.0,2.8,False,2013-05-04,140.0,133.0,2,Unhealthy,True
1549,2013,5,4,12,96.0,148.0,39.0,32.0,900.0,120.0,23.7,1013.0,6.0,0.0,8,4.0,Shunyi,2013-05-04 12:00:00,82.91666666666667,2,1.2246467991473532e-16,-1.0,5,1,153.0,46.0,46.0,1100.0,94.0,23.0,1013.5,7.1,0.0,3.4,152.0,36.0,57.0,1100.0,43.0,18.8,1015.0,9.3,0.0,2.1,66.0,16.0,20.0,900.0,129.0,21.0,1013.9,5.7,0.0,1.5,False,2013-05-04,148.0,140.0,2,Unhealthy,True
1550,2013,5,4,13,77.0,96.0,26.0,21.0,700.0,147.0,24.2,1012.1,4.5,0.0,8,3.4,Shunyi,2013-05-04 13:00:00,84.0,2,-0.2588190451025208,-0.9659258262890683,5,1,148.0,39.0,32.0,900.0,120.0,23.7,1013.0,6.0,0.0,4.0,156.0,43.0,55.0,1100.0,62.0,21.7,1014.5,8.6,0.0,3.3,53.0,16.0,24.0,900.0,143.0,22.0,1013.2,5.8,0.0,2.6,False,2013-05-04,96.0,148.0,2,Unhealthy,True
1560,2013,5,4,23,81.0,122.0,13.0,57.0,1000.0,45.0,17.0,1012.4,6.2,0.0,0,1.8,Tiantan,2013-05-04 23:00:00,81.0,2,-0.25881904510252157,0.9659258262890681,5,1,93.0,15.0,32.0,800.0,84.0,17.2,1012.2,6.7,0.0,1.3,103.0,19.0,14.0,700.0,131.0,21.3,1012.1,4.4,0.0,1.8,121.0,16.0,37.0,1200.0,100.0,17.3,1013.2,5.6,0.0,2.3,True,2013-05-04,70.0,73.0,2,Unhealthy,True
1560,2013,5,4,23,96.0,145.0,27.0,68.0,1200.0,57.0,17.4,1013.2,7.7,0.0,2,1.3,Shunyi,2013-05-04 23:00:00,84.29166666666667,2,-0.25881904510252157,0.9659258262890681,5,1,126.0,19.0,82.0,900.0,52.0,18.0,1013.0,7.1,0.0,1.4,96.0,18.0,65.0,700.0,99.0,18.1,1012.8,6.6,0.0,0.0,109.0,13.0,71.0,1100.0,69.0,16.2,1013.7,6.9,0.0,2.9,False,2013-05-04,82.0,81.0,2,Unhealthy,True
1545,2013,5,4,8,133.0,171.0,41.0,48.0,1000.0,30.0,17.6,1012.0,9.5,0.0,11,1.2,Wanshouxigong,2013-05-04 08:00:00,76.54166666666667,2,0.8660254037844387,-0.4999999999999998,5,1,129.0,24.0,41.0,900.0,33.0,15.5,1011.5,8.5,0.0,1.5,106.0,15.0,33.0,800.0,56.0,12.6,1011.1,7.5,0.0,1.1,43.0,21.0,23.0,600.0,91.0,17.3,1012.0,5.9,0.0,0.7,False,2013-05-04,116.0,99.0,2,Unhealthy,True
1546,2013,5,4,9,147.0,176.0,53.0,40.0,1000.0,48.0,19.6,1011.5,9.8,0.0,11,2.2,Wanshouxigong,2013-05-04 09:00:00,80.625,2,0.7071067811865476,-0.7071067811865475,5,1,171.0,41.0,48.0,1000.0,30.0,17.6,1012.0,9.5,0.0,1.2,128.0,22.0,40.0,800.0,41.0,14.2,1011.5,8.4,0.0,0.9,58.0,26.0,26.0,600.0,93.0,18.2,1011.9,6.1,0.0,1.7,False,2013-05-04,133.0,116.0,2,Unhealthy,True
1547,2013,5,4,10,145.0,167.0,58.0,35.0,1000.0,71.0,21.3,1011.0,9.2,0.0,12,4.2,Wanshouxigong,2013-05-04 10:00:00,84.66666666666667,2,0.49999999999999994,-0.8660254037844387,5,1,176.0,53.0,40.0,1000.0,48.0,19.6,1011.5,9.8,0.0,2.2,129.0,24.0,41.0,900.0,33.0,15.5,1011.5,8.5,0.0,1.5,54.0,23.0,30.0,700.0,92.0,19.3,1011.8,5.0,0.0,2.9,False,2013-05-04,147.0,133.0,2,Unhealthy,True
